blinded_facility_id,source_coverage,combined_spend,combined_units,tae_total_spend,tae_total_units,tae_months,tae_vendors,rb_total_spend,rb_total_units,rb_months,rb_ndcs
FAC_1803,RB_ONLY,179.10000000000002,3.0,0.0,0.0,,,179.10000000000002,3.0,2.0,1.0
FAC_1804,TAE_ONLY,179.0,4.0,179.0,4.0,2.0,1.0,0.0,0.0,,
FAC_1805,TAE_ONLY,179.0,2.0,179.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1806,RB_ONLY,178.19,4.0,0.0,0.0,,,178.19,4.0,4.0,2.0
FAC_1807,RB_ONLY,177.95999999999998,3.0,0.0,0.0,,,177.95999999999998,3.0,2.0,2.0
FAC_1808,BOTH,177.6,25.0,132.0,24.0,1.0,1.0,45.6,1.0,1.0,1.0
FAC_1809,TAE_ONLY,177.0,1.0,177.0,1.0,1.0,1.0,0.0,0.0,,
FAC_1810,RB_ONLY,176.48,5.0,0.0,0.0,,,176.48,5.0,3.0,3.0
FAC_1811,TAE_ONLY,176.46,6.0,176.46,6.0,5.0,1.0,0.0,0.0,,
FAC_1812,RB_ONLY,176.4,2.0,0.0,0.0,,,176.4,2.0,1.0,1.0
FAC_1813,RB_ONLY,176.4,4.0,0.0,0.0,,,176.4,4.0,3.0,3.0
FAC_1814,RB_ONLY,176.00000000000009,4.0,0.0,0.0,,,176.00000000000009,4.0,5.0,3.0
FAC_1815,TAE_ONLY,176.0,1.0,176.0,1.0,1.0,1.0,0.0,0.0,,
FAC_1816,RB_ONLY,175.5,1.0,0.0,0.0,,,175.5,1.0,1.0,1.0
FAC_1817,RB_ONLY,174.53,1.0,0.0,0.0,,,174.53,1.0,1.0,1.0
FAC_1818,RB_ONLY,174.34,3.0,0.0,0.0,,,174.34,3.0,3.0,3.0
FAC_1819,RB_ONLY,173.84,4.0,0.0,0.0,,,173.84,4.0,2.0,1.0
FAC_1820,RB_ONLY,173.04,4.0,0.0,0.0,,,173.04,4.0,2.0,1.0
FAC_1821,RB_ONLY,172.68,2.0,0.0,0.0,,,172.68,2.0,3.0,2.0
FAC_1822,RB_ONLY,171.54999999999998,3.0,0.0,0.0,,,171.54999999999998,3.0,5.0,4.0
FAC_1823,RB_ONLY,170.93,1.0,0.0,0.0,,,170.93,1.0,1.0,1.0
FAC_1824,RB_ONLY,170.75,3.0,0.0,0.0,,,170.75,3.0,4.0,2.0
FAC_1825,RB_ONLY,170.6,4.0,0.0,0.0,,,170.6,4.0,4.0,1.0
FAC_1826,RB_ONLY,170.0,2.0,0.0,0.0,,,170.0,2.0,1.0,1.0
FAC_1827,RB_ONLY,168.79999999999998,5.0,0.0,0.0,,,168.79999999999998,5.0,5.0,2.0
FAC_1828,RB_ONLY,168.44,2.0,0.0,0.0,,,168.44,2.0,1.0,1.0
FAC_1829,RB_ONLY,168.4,3.0,0.0,0.0,,,168.4,3.0,2.0,3.0
FAC_1830,RB_ONLY,168.0,4.0,0.0,0.0,,,168.0,4.0,1.0,1.0
FAC_1831,TAE_ONLY,167.91,6.0,167.91,6.0,3.0,2.0,0.0,0.0,,
FAC_1832,BOTH,167.67000000000002,4.0,121.47,3.0,3.0,1.0,46.2,1.0,1.0,1.0
FAC_1833,RB_ONLY,167.14000000000001,4.0,0.0,0.0,,,167.14000000000001,4.0,3.0,3.0
FAC_1834,RB_ONLY,166.16000000000003,4.0,0.0,0.0,,,166.16000000000003,4.0,4.0,6.0
FAC_1835,RB_ONLY,165.71,3.0,0.0,0.0,,,165.71,3.0,2.0,2.0
FAC_1836,RB_ONLY,165.38,1.0,0.0,0.0,,,165.38,1.0,1.0,1.0
FAC_1837,RB_ONLY,165.38,1.0,0.0,0.0,,,165.38,1.0,1.0,1.0
FAC_1838,RB_ONLY,165.15,4.0,0.0,0.0,,,165.15,4.0,6.0,2.0
FAC_1839,RB_ONLY,164.62,1.0,0.0,0.0,,,164.62,1.0,1.0,1.0
FAC_1840,RB_ONLY,164.51,4.0,0.0,0.0,,,164.51,4.0,2.0,1.0
FAC_1841,RB_ONLY,163.16,3.0,0.0,0.0,,,163.16,3.0,5.0,4.0
FAC_1842,TAE_ONLY,162.61,7.0,162.61,7.0,1.0,1.0,0.0,0.0,,
FAC_1843,RB_ONLY,162.49,3.0,0.0,0.0,,,162.49,3.0,3.0,2.0
FAC_1844,RB_ONLY,161.01999999999998,3.0,0.0,0.0,,,161.01999999999998,3.0,2.0,2.0
FAC_1845,RB_ONLY,160.59,4.0,0.0,0.0,,,160.59,4.0,6.0,3.0
FAC_1846,RB_ONLY,160.0,2.0,0.0,0.0,,,160.0,2.0,2.0,1.0
FAC_1847,RB_ONLY,159.78,6.0,0.0,0.0,,,159.78,6.0,2.0,1.0
FAC_1848,RB_ONLY,159.74,4.0,0.0,0.0,,,159.74,4.0,3.0,2.0
FAC_1849,RB_ONLY,159.63,3.0,0.0,0.0,,,159.63,3.0,3.0,3.0
FAC_1850,TAE_ONLY,159.58,5.0,159.58,5.0,5.0,1.0,0.0,0.0,,
FAC_1851,RB_ONLY,159.3,2.0,0.0,0.0,,,159.3,2.0,2.0,2.0
FAC_1852,RB_ONLY,159.0,3.0,0.0,0.0,,,159.0,3.0,4.0,4.0
FAC_1853,RB_ONLY,158.0,2.0,0.0,0.0,,,158.0,2.0,2.0,3.0
FAC_1854,RB_ONLY,158.0,2.0,0.0,0.0,,,158.0,2.0,2.0,1.0
FAC_1855,RB_ONLY,157.5,3.0,0.0,0.0,,,157.5,3.0,1.0,1.0
FAC_1856,RB_ONLY,157.5,3.0,0.0,0.0,,,157.5,3.0,4.0,2.0
FAC_1857,RB_ONLY,157.37,3.0,0.0,0.0,,,157.37,3.0,2.0,3.0
FAC_1858,RB_ONLY,156.72,4.0,0.0,0.0,,,156.72,4.0,4.0,3.0
FAC_1859,BOTH,156.42000000000002,4.0,98.67,3.0,1.0,1.0,57.75,1.0,1.0,1.0
FAC_1860,TAE_ONLY,156.32,11.0,156.32,11.0,3.0,2.0,0.0,0.0,,
FAC_1861,RB_ONLY,156.23000000000002,6.0,0.0,0.0,,,156.23000000000002,6.0,5.0,2.0
FAC_1862,RB_ONLY,155.93,3.0,0.0,0.0,,,155.93,3.0,5.0,2.0
FAC_1863,RB_ONLY,155.6,2.0,0.0,0.0,,,155.6,2.0,2.0,2.0
FAC_1864,RB_ONLY,155.0,4.0,0.0,0.0,,,155.0,4.0,2.0,1.0
FAC_1865,RB_ONLY,154.07,4.0,0.0,0.0,,,154.07,4.0,4.0,3.0
FAC_1866,RB_ONLY,152.70999999999998,3.0,0.0,0.0,,,152.70999999999998,3.0,4.0,2.0
FAC_1867,RB_ONLY,152.21,4.0,0.0,0.0,,,152.21,4.0,3.0,1.0
FAC_1868,BOTH,152.2,4.0,109.62,3.0,3.0,1.0,42.58,1.0,1.0,1.0
FAC_1869,RB_ONLY,152.07,3.0,0.0,0.0,,,152.07,3.0,4.0,3.0
FAC_1870,RB_ONLY,151.3,3.0,0.0,0.0,,,151.3,3.0,3.0,3.0
FAC_1871,RB_ONLY,150.34,2.0,0.0,0.0,,,150.34,2.0,4.0,1.0
FAC_1872,BOTH,150.04,3.0,57.75,1.0,1.0,1.0,92.28999999999999,2.0,2.0,1.0
FAC_1873,RB_ONLY,150.0,1.0,0.0,0.0,,,150.0,1.0,1.0,1.0
FAC_1874,RB_ONLY,150.0,1.0,0.0,0.0,,,150.0,1.0,4.0,7.0
FAC_1875,RB_ONLY,150.0,1.0,0.0,0.0,,,150.0,1.0,1.0,1.0
FAC_1876,RB_ONLY,149.89,3.0,0.0,0.0,,,149.89,3.0,2.0,2.0
FAC_1877,TAE_ONLY,149.77,56.0,149.77,56.0,10.0,1.0,0.0,0.0,,
FAC_1878,RB_ONLY,149.32,4.0,0.0,0.0,,,149.32,4.0,2.0,3.0
FAC_1879,RB_ONLY,148.57,4.0,0.0,0.0,,,148.57,4.0,5.0,5.0
FAC_1880,RB_ONLY,147.8,3.0,0.0,0.0,,,147.8,3.0,6.0,3.0
FAC_1881,RB_ONLY,146.8,4.0,0.0,0.0,,,146.8,4.0,1.0,1.0
FAC_1882,RB_ONLY,146.31799999999998,4.0,0.0,0.0,,,146.31799999999998,4.0,5.0,5.0
FAC_1883,RB_ONLY,145.66,2.0,0.0,0.0,,,145.66,2.0,2.0,2.0
FAC_1884,RB_ONLY,145.46,4.0,0.0,0.0,,,145.46,4.0,1.0,2.0
FAC_1885,RB_ONLY,144.78,3.0,0.0,0.0,,,144.78,3.0,1.0,1.0
FAC_1886,RB_ONLY,144.53,2.0,0.0,0.0,,,144.53,2.0,3.0,2.0
FAC_1887,RB_ONLY,144.43,3.0,0.0,0.0,,,144.43,3.0,2.0,2.0
FAC_1888,RB_ONLY,144.15,3.0,0.0,0.0,,,144.15,3.0,1.0,1.0
FAC_1889,RB_ONLY,143.91,1.0,0.0,0.0,,,143.91,1.0,1.0,1.0
FAC_1890,BOTH,143.14,2.0,71.57,1.0,1.0,1.0,71.57,1.0,1.0,1.0
FAC_1891,RB_ONLY,142.94,2.0,0.0,0.0,,,142.94,2.0,2.0,2.0
FAC_1892,RB_ONLY,142.66,2.0,0.0,0.0,,,142.66,2.0,3.0,2.0
FAC_1893,TAE_ONLY,142.35,3.0,142.35,3.0,1.0,1.0,0.0,0.0,,
FAC_1894,TAE_ONLY,142.0,1.0,142.0,1.0,1.0,1.0,0.0,0.0,,
FAC_1895,TAE_ONLY,142.0,4.0,142.0,4.0,1.0,1.0,0.0,0.0,,
FAC_1896,TAE_ONLY,142.0,2.0,142.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1897,TAE_ONLY,142.0,4.0,142.0,4.0,1.0,1.0,0.0,0.0,,
FAC_1898,RB_ONLY,141.9,1.0,0.0,0.0,,,141.9,1.0,1.0,1.0
FAC_1899,RB_ONLY,140.87,2.0,0.0,0.0,,,140.87,2.0,2.0,2.0
FAC_1900,TAE_ONLY,140.55,3.0,140.55,3.0,2.0,1.0,0.0,0.0,,
FAC_1901,RB_ONLY,140.27,1.0,0.0,0.0,,,140.27,1.0,1.0,1.0
FAC_1902,RB_ONLY,140.16,2.0,0.0,0.0,,,140.16,2.0,2.0,2.0
FAC_1903,RB_ONLY,139.78,2.0,0.0,0.0,,,139.78,2.0,1.0,2.0
FAC_1904,TAE_ONLY,139.47,3.0,139.47,3.0,2.0,1.0,0.0,0.0,,
FAC_1905,TAE_ONLY,139.26000000000002,6.0,139.26000000000002,6.0,1.0,1.0,0.0,0.0,,
FAC_1906,RB_ONLY,138.68,3.0,0.0,0.0,,,138.68,3.0,6.0,12.0
FAC_1907,RB_ONLY,138.62,1.0,0.0,0.0,,,138.62,1.0,1.0,1.0
FAC_1908,RB_ONLY,138.60000000000002,3.0,0.0,0.0,,,138.60000000000002,3.0,3.0,1.0
FAC_1909,RB_ONLY,138.11,1.0,0.0,0.0,,,138.11,1.0,1.0,1.0
FAC_1910,RB_ONLY,138.03,2.0,0.0,0.0,,,138.03,2.0,2.0,2.0
FAC_1911,RB_ONLY,137.88,2.0,0.0,0.0,,,137.88,2.0,2.0,2.0
FAC_1912,RB_ONLY,137.84,2.0,0.0,0.0,,,137.84,2.0,2.0,1.0
FAC_1913,RB_ONLY,137.78,1.0,0.0,0.0,,,137.78,1.0,1.0,1.0
FAC_1914,RB_ONLY,136.8,3.0,0.0,0.0,,,136.8,3.0,3.0,1.0
FAC_1915,RB_ONLY,136.8,3.0,0.0,0.0,,,136.8,3.0,2.0,1.0
FAC_1916,RB_ONLY,136.71,2.0,0.0,0.0,,,136.71,2.0,2.0,2.0
FAC_1917,RB_ONLY,136.54,3.0,0.0,0.0,,,136.54,3.0,3.0,3.0
FAC_1918,RB_ONLY,136.08,3.0,0.0,0.0,,,136.08,3.0,1.0,1.0
FAC_1919,TAE_ONLY,135.242,5.0,135.242,5.0,5.0,1.0,0.0,0.0,,
FAC_1920,RB_ONLY,135.06,3.0,0.0,0.0,,,135.06,3.0,2.0,2.0
FAC_1921,RB_ONLY,134.5,1.0,0.0,0.0,,,134.5,1.0,1.0,1.0
FAC_1922,RB_ONLY,134.5,1.0,0.0,0.0,,,134.5,1.0,2.0,1.0
FAC_1923,RB_ONLY,134.5,1.0,0.0,0.0,,,134.5,1.0,1.0,1.0
FAC_1924,RB_ONLY,134.45,2.0,0.0,0.0,,,134.45,2.0,2.0,2.0
FAC_1925,RB_ONLY,133.72,4.0,0.0,0.0,,,133.72,4.0,2.0,2.0
FAC_1926,RB_ONLY,132.64000000000001,3.0,0.0,0.0,,,132.64000000000001,3.0,2.0,2.0
FAC_1927,TAE_ONLY,132.0,4.0,132.0,4.0,1.0,1.0,0.0,0.0,,
FAC_1928,RB_ONLY,131.4,2.0,0.0,0.0,,,131.4,2.0,1.0,1.0
FAC_1929,RB_ONLY,130.08,1.0,0.0,0.0,,,130.08,1.0,1.0,1.0
FAC_1930,TAE_ONLY,130.0,2.0,130.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1931,RB_ONLY,129.85,3.0,0.0,0.0,,,129.85,3.0,3.0,4.0
FAC_1932,TAE_ONLY,129.57,6.0,129.57,6.0,4.0,1.0,0.0,0.0,,
FAC_1933,RB_ONLY,129.5,5.0,0.0,0.0,,,129.5,5.0,2.0,1.0
FAC_1934,BOTH,129.2,3.0,5.1,1.0,1.0,1.0,124.1,2.0,4.0,3.0
FAC_1935,TAE_ONLY,129.0,2.0,129.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1936,TAE_ONLY,128.72,4.0,128.72,4.0,4.0,2.0,0.0,0.0,,
FAC_1937,RB_ONLY,128.54000000000002,4.0,0.0,0.0,,,128.54000000000002,4.0,4.0,3.0
FAC_1938,BOTH,128.35,12.0,20.6,10.0,1.0,1.0,107.75,2.0,3.0,5.0
FAC_1939,RB_ONLY,128.31,3.0,0.0,0.0,,,128.31,3.0,1.0,1.0
FAC_1940,RB_ONLY,128.09,1.0,0.0,0.0,,,128.09,1.0,1.0,1.0
FAC_1941,RB_ONLY,128.01,4.0,0.0,0.0,,,128.01,4.0,2.0,3.0
FAC_1942,RB_ONLY,127.29,2.0,0.0,0.0,,,127.29,2.0,2.0,2.0
FAC_1943,RB_ONLY,127.04,3.0,0.0,0.0,,,127.04,3.0,3.0,3.0
FAC_1944,TAE_ONLY,127.0,3.0,127.0,3.0,1.0,1.0,0.0,0.0,,
FAC_1945,RB_ONLY,126.89,3.0,0.0,0.0,,,126.89,3.0,3.0,2.0
FAC_1946,TAE_ONLY,126.8,5.0,126.8,5.0,1.0,1.0,0.0,0.0,,
FAC_1947,RB_ONLY,126.0,3.0,0.0,0.0,,,126.0,3.0,1.0,1.0
FAC_1948,TAE_ONLY,125.82,1.0,125.82,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FAC_1949,RB_ONLY,125.4,1.0,0.0,0.0,,,125.4,1.0,1.0,1.0
FAC_1950,TAE_ONLY,124.98,3.0,124.98,3.0,2.0,1.0,0.0,0.0,,
FAC_1951,RB_ONLY,124.88,2.0,0.0,0.0,,,124.88,2.0,2.0,2.0
FAC_1952,RB_ONLY,124.0,4.0,0.0,0.0,,,124.0,4.0,2.0,1.0
FAC_1953,RB_ONLY,123.72,4.0,0.0,0.0,,,123.72,4.0,2.0,1.0
FAC_1954,RB_ONLY,123.33,2.0,0.0,0.0,,,123.33,2.0,2.0,2.0
FAC_1955,TAE_ONLY,122.37,3.0,122.37,3.0,2.0,1.0,0.0,0.0,,
FAC_1956,BOTH,122.28999999999999,3.0,50.72,2.0,3.0,1.0,71.57,1.0,2.0,2.0
FAC_1957,RB_ONLY,121.84,4.0,0.0,0.0,,,121.84,4.0,1.0,1.0
FAC_1958,RB_ONLY,121.78,2.0,0.0,0.0,,,121.78,2.0,1.0,1.0
FAC_1959,RB_ONLY,121.2,2.0,0.0,0.0,,,121.2,2.0,7.0,6.0
FAC_1960,TAE_ONLY,121.19999999999999,3.0,121.19999999999999,3.0,2.0,1.0,0.0,0.0,,
FAC_1961,RB_ONLY,120.9,2.0,0.0,0.0,,,120.9,2.0,2.0,1.0
FAC_1962,RB_ONLY,120.65,2.0,0.0,0.0,,,120.65,2.0,4.0,3.0
FAC_1963,RB_ONLY,120.55,5.0,0.0,0.0,,,120.55,5.0,1.0,1.0
FAC_1964,RB_ONLY,120.00999999999999,3.0,0.0,0.0,,,120.00999999999999,3.0,6.0,5.0
FAC_1965,RB_ONLY,119.5,4.0,0.0,0.0,,,119.5,4.0,1.0,2.0
FAC_1966,RB_ONLY,119.39999999999999,3.0,0.0,0.0,,,119.39999999999999,3.0,3.0,1.0
FAC_1967,RB_ONLY,119.39999999999999,3.0,0.0,0.0,,,119.39999999999999,3.0,3.0,1.0
FAC_1968,RB_ONLY,118.68,2.0,0.0,0.0,,,118.68,2.0,2.0,2.0
FAC_1969,RB_ONLY,118.5,1.0,0.0,0.0,,,118.5,1.0,2.0,2.0
FAC_1970,RB_ONLY,118.26,3.0,0.0,0.0,,,118.26,3.0,1.0,1.0
FAC_1971,TAE_ONLY,118.06,17.0,118.06,17.0,6.0,1.0,0.0,0.0,,
FAC_1972,TAE_ONLY,118.0,2.0,118.0,2.0,2.0,1.0,0.0,0.0,,
FAC_1973,RB_ONLY,117.52,4.0,0.0,0.0,,,117.52,4.0,1.0,1.0
FAC_1974,RB_ONLY,117.0,3.0,0.0,0.0,,,117.0,3.0,3.0,2.0
FAC_1975,TAE_ONLY,117.0,1.0,117.0,1.0,1.0,1.0,0.0,0.0,,
FAC_1976,RB_ONLY,116.96,2.0,0.0,0.0,,,116.96,2.0,2.0,1.0
FAC_1977,TAE_ONLY,116.72,4.0,116.72,4.0,1.0,1.0,0.0,0.0,,
FAC_1978,RB_ONLY,116.46000000000001,3.0,0.0,0.0,,,116.46000000000001,3.0,2.0,1.0
FAC_1979,RB_ONLY,116.28,2.0,0.0,0.0,,,116.28,2.0,5.0,5.0
FAC_1980,RB_ONLY,115.5,2.0,0.0,0.0,,,115.5,2.0,2.0,1.0
FAC_1981,RB_ONLY,114.79,1.0,0.0,0.0,,,114.79,1.0,1.0,1.0
FAC_1982,RB_ONLY,113.98,3.0,0.0,0.0,,,113.98,3.0,2.0,2.0
FAC_1983,RB_ONLY,113.66,2.0,0.0,0.0,,,113.66,2.0,2.0,2.0
FAC_1984,RB_ONLY,113.05,2.0,0.0,0.0,,,113.05,2.0,2.0,2.0
FAC_1985,RB_ONLY,112.9,1.0,0.0,0.0,,,112.9,1.0,1.0,1.0
FAC_1986,RB_ONLY,112.43,3.0,0.0,0.0,,,112.43,3.0,2.0,2.0
FAC_1987,RB_ONLY,112.38,3.0,0.0,0.0,,,112.38,3.0,2.0,2.0
FAC_1988,TAE_ONLY,111.0,1.0,111.0,1.0,1.0,1.0,0.0,0.0,,
FAC_1989,TAE_ONLY,111.0,3.0,111.0,3.0,2.0,1.0,0.0,0.0,,
FAC_1990,RB_ONLY,110.83,3.0,0.0,0.0,,,110.83,3.0,4.0,3.0
FAC_1991,RB_ONLY,110.0,2.0,0.0,0.0,,,110.0,2.0,2.0,1.0
FAC_1992,RB_ONLY,109.63,2.0,0.0,0.0,,,109.63,2.0,2.0,1.0
FAC_1993,RB_ONLY,108.93,2.0,0.0,0.0,,,108.93,2.0,2.0,2.0
FAC_1994,RB_ONLY,108.73,2.0,0.0,0.0,,,108.73,2.0,2.0,1.0
FAC_1995,RB_ONLY,108.43,2.0,0.0,0.0,,,108.43,2.0,3.0,3.0
FAC_1996,TAE_ONLY,108.4,40.0,108.4,40.0,2.0,1.0,0.0,0.0,,
FAC_1997,TAE_ONLY,107.82,2.0,107.82,2.0,2.0,1.0,0.0,0.0,,
FAC_1998,RB_ONLY,107.78,2.0,0.0,0.0,,,107.78,2.0,1.0,1.0
FAC_1999,TAE_ONLY,107.3,23.0,107.3,23.0,4.0,1.0,0.0,0.0,,
FAC_2000,TAE_ONLY,107.0,3.0,107.0,3.0,2.0,1.0,0.0,0.0,,
FAC_2001,RB_ONLY,106.88,4.0,0.0,0.0,,,106.88,4.0,2.0,2.0
FAC_2002,RB_ONLY,106.7,2.0,0.0,0.0,,,106.7,2.0,1.0,1.0
FAC_2003,RB_ONLY,106.5,1.0,0.0,0.0,,,106.5,1.0,1.0,1.0
FAC_2004,RB_ONLY,106.13,3.0,0.0,0.0,,,106.13,3.0,2.0,2.0
FAC_2005,RB_ONLY,105.6,2.0,0.0,0.0,,,105.6,2.0,1.0,1.0
FAC_2006,RB_ONLY,105.54,2.0,0.0,0.0,,,105.54,2.0,3.0,4.0
FAC_2007,RB_ONLY,105.54,2.0,0.0,0.0,,,105.54,2.0,1.0,1.0
FAC_2008,RB_ONLY,105.54,2.0,0.0,0.0,,,105.54,2.0,3.0,2.0
FAC_2009,RB_ONLY,105.30000000000001,2.0,0.0,0.0,,,105.30000000000001,2.0,5.0,4.0
FAC_2010,RB_ONLY,105.22,2.0,0.0,0.0,,,105.22,2.0,1.0,1.0
FAC_2011,RB_ONLY,105.22,2.0,0.0,0.0,,,105.22,2.0,2.0,1.0
FAC_2012,RB_ONLY,105.22,2.0,0.0,0.0,,,105.22,2.0,1.0,1.0
FAC_2013,RB_ONLY,105.22,2.0,0.0,0.0,,,105.22,2.0,2.0,1.0
FAC_2014,RB_ONLY,105.0,2.0,0.0,0.0,,,105.0,2.0,1.0,1.0
FAC_2015,RB_ONLY,105.0,2.0,0.0,0.0,,,105.0,2.0,2.0,1.0
FAC_2016,RB_ONLY,105.0,2.0,0.0,0.0,,,105.0,2.0,1.0,1.0
FAC_2017,RB_ONLY,105.0,2.0,0.0,0.0,,,105.0,2.0,4.0,1.0
FAC_2018,RB_ONLY,104.74,2.0,0.0,0.0,,,104.74,2.0,1.0,1.0
FAC_2019,RB_ONLY,102.74,2.0,0.0,0.0,,,102.74,2.0,2.0,1.0
FAC_2020,TAE_ONLY,102.36,4.0,102.36,4.0,1.0,1.0,0.0,0.0,,
FAC_2021,RB_ONLY,102.17,2.0,0.0,0.0,,,102.17,2.0,1.0,2.0
FAC_2022,TAE_ONLY,102.15,3.0,102.15,3.0,1.0,1.0,0.0,0.0,,
FAC_2023,RB_ONLY,102.1,2.0,0.0,0.0,,,102.1,2.0,1.0,2.0
FAC_2024,TAE_ONLY,102.0,1.0,102.0,1.0,1.0,1.0,0.0,0.0,,
FAC_2025,RB_ONLY,102.0,3.0,0.0,0.0,,,102.0,3.0,7.0,10.0
FAC_2026,TAE_ONLY,102.0,2.0,102.0,2.0,1.0,1.0,0.0,0.0,,
FAC_2027,RB_ONLY,102.0,1.0,0.0,0.0,,,102.0,1.0,2.0,10.0
FAC_2028,RB_ONLY,102.0,1.0,0.0,0.0,,,102.0,1.0,1.0,1.0
FAC_2029,TAE_ONLY,101.44,4.0,101.44,4.0,1.0,1.0,0.0,0.0,,
FAC_2030,RB_ONLY,101.39,2.0,0.0,0.0,,,101.39,2.0,2.0,1.0
FAC_2031,RB_ONLY,101.17,3.0,0.0,0.0,,,101.17,3.0,3.0,2.0
FAC_2032,RB_ONLY,100.8,1.0,0.0,0.0,,,100.8,1.0,1.0,1.0
FAC_2033,RB_ONLY,100.67,2.0,0.0,0.0,,,100.67,2.0,2.0,1.0
FAC_2034,RB_ONLY,100.66,2.0,0.0,0.0,,,100.66,2.0,7.0,8.0
FAC_2035,RB_ONLY,100.54,2.0,0.0,0.0,,,100.54,2.0,3.0,2.0
FAC_2036,RB_ONLY,100.52,1.0,0.0,0.0,,,100.52,1.0,1.0,1.0
FAC_2037,RB_ONLY,100.3,3.0,0.0,0.0,,,100.3,3.0,2.0,2.0
FAC_2038,RB_ONLY,100.11999999999999,3.0,0.0,0.0,,,100.11999999999999,3.0,2.0,1.0
FAC_2039,TAE_ONLY,100.0,2.0,100.0,2.0,1.0,1.0,0.0,0.0,,
FAC_2040,TAE_ONLY,100.0,1.0,100.0,1.0,1.0,1.0,0.0,0.0,,
FAC_2041,RB_ONLY,99.88999999999999,3.0,0.0,0.0,,,99.88999999999999,3.0,5.0,2.0
FAC_2042,TAE_ONLY,99.0,3.0,99.0,3.0,3.0,1.0,0.0,0.0,,
FAC_2043,TAE_ONLY,98.48,4.0,98.48,4.0,1.0,1.0,0.0,0.0,,
FAC_2044,RB_ONLY,97.88,1.0,0.0,0.0,,,97.88,1.0,1.0,1.0
FAC_2045,RB_ONLY,97.88,1.0,0.0,0.0,,,97.88,1.0,1.0,1.0
FAC_2046,RB_ONLY,97.88,1.0,0.0,0.0,,,97.88,1.0,1.0,1.0
FAC_2047,RB_ONLY,97.8,2.0,0.0,0.0,,,97.8,2.0,2.0,1.0
FAC_2048,RB_ONLY,97.51,1.0,0.0,0.0,,,97.51,1.0,1.0,1.0
FAC_2049,RB_ONLY,96.53999999999999,3.0,0.0,0.0,,,96.53999999999999,3.0,3.0,1.0
FAC_2050,RB_ONLY,96.08,2.0,0.0,0.0,,,96.08,2.0,2.0,2.0
FAC_2051,TAE_ONLY,95.84,1.0,95.84,1.0,1.0,1.0,0.0,0.0,,
FAC_2052,TAE_ONLY,95.43,7.0,95.43,7.0,3.0,1.0,0.0,0.0,,
FAC_2053,RB_ONLY,95.42,2.0,0.0,0.0,,,95.42,2.0,2.0,2.0
FAC_2054,RB_ONLY,95.05,2.0,0.0,0.0,,,95.05,2.0,2.0,2.0
FAC_2055,RB_ONLY,95.0,2.0,0.0,0.0,,,95.0,2.0,2.0,1.0
FAC_2056,TAE_ONLY,95.0,4.0,95.0,4.0,3.0,1.0,0.0,0.0,,
FAC_2057,RB_ONLY,94.72,2.0,0.0,0.0,,,94.72,2.0,2.0,2.0
FAC_2058,RB_ONLY,94.24000000000001,2.0,0.0,0.0,,,94.24000000000001,2.0,2.0,1.0
FAC_2059,RB_ONLY,94.2,3.0,0.0,0.0,,,94.2,3.0,1.0,1.0
FAC_2060,RB_ONLY,94.1,1.0,0.0,0.0,,,94.1,1.0,2.0,2.0
FAC_2061,RB_ONLY,94.1,1.0,0.0,0.0,,,94.1,1.0,1.0,1.0
FAC_2062,TAE_ONLY,93.7,2.0,93.7,2.0,1.0,1.0,0.0,0.0,,
FAC_2063,RB_ONLY,93.6,1.0,0.0,0.0,,,93.6,1.0,1.0,1.0
FAC_2064,RB_ONLY,92.92,1.0,0.0,0.0,,,92.92,1.0,1.0,1.0
FAC_2065,TAE_ONLY,92.74,4.0,92.74,4.0,1.0,1.0,0.0,0.0,,
FAC_2066,RB_ONLY,92.43,1.0,0.0,0.0,,,92.43,1.0,1.0,1.0
FAC_2067,RB_ONLY,92.4,2.0,0.0,0.0,,,92.4,2.0,1.0,1.0
FAC_2068,RB_ONLY,92.4,2.0,0.0,0.0,,,92.4,2.0,2.0,1.0
FAC_2069,RB_ONLY,92.13999999999999,2.0,0.0,0.0,,,92.13999999999999,2.0,2.0,2.0
FAC_2070,TAE_ONLY,92.08,4.0,92.08,4.0,2.0,1.0,0.0,0.0,,
FAC_2071,RB_ONLY,91.7,1.0,0.0,0.0,,,91.7,1.0,1.0,1.0
FAC_2072,RB_ONLY,91.7,0.0,0.0,0.0,,,91.7,0.0,2.0,1.0
FAC_2073,RB_ONLY,91.2,2.0,0.0,0.0,,,91.2,2.0,2.0,1.0
FAC_2074,RB_ONLY,91.2,2.0,0.0,0.0,,,91.2,2.0,2.0,1.0
FAC_2075,RB_ONLY,91.2,2.0,0.0,0.0,,,91.2,2.0,2.0,1.0
FAC_2076,RB_ONLY,91.2,2.0,0.0,0.0,,,91.2,2.0,1.0,1.0
FAC_2077,TAE_ONLY,90.9,18.0,90.9,18.0,2.0,1.0,0.0,0.0,,
FAC_2078,RB_ONLY,90.82000000000001,4.0,0.0,0.0,,,90.82000000000001,4.0,3.0,1.0
FAC_2079,RB_ONLY,90.79,1.0,0.0,0.0,,,90.79,1.0,2.0,1.0
